མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,1300,3,《པེ་》《སྣར་》,ཀྱི་རྟས་ཞིང་།,
,,1301,4,《པེ་》《སྣར་》,འཁྱོར།,
,929,1302,1,《པེ་》《སྣར་》,སྐྱིབས།,
,,1303,2,《པེ་》《སྣར་》,འཁར།,
,,1304,3,《པེ་》《སྣར་》,ན་འཁར།,
,930,1305,1,《པེ་》《སྣར་》,༼སྐྲ་ཡང་ཡོངས་སུ་འགྱུར་བ་དང་།,
,,1306,2,《པེ་》《སྣར་》,གྱི།,
,,1307,3,《པེ་》《སྣར་》,གྱིས།,
,,1308,4,《པེ་》《སྣར་》,༼ཉིད།,
,,1309,5,《པེ་》《སྣར་》,སྐྱིབས།,
,,1310,6,《པེ་》《སྣར་》,སྔམ།,
,931,1311,1,《པེ་》《སྣར་》,གྱི།,
,,1312,2,《པེ་》《སྣར་》,པས།,
,,1313,3,《པེ་》《སྣར་》,སྦྱར།,
,,1314,4,《པེ་》《སྣར་》,སོག,
,,1315,5,《པེ་》《སྣར་》,པ་པ།,
,,1316,6,《པེ་》《སྣར་》,༽རྒྱུ་ལས་བྱུང་བའི།,
,,1317,7,《སྣར་》,༼སྡུག་བསྔལ།,
,932,1318,1,《པེ་》《སྣར་》,ལ།,
,,1319,2,《པེ་》《སྣར་》,སྤྱོད།,
,,1320,3,《པེ་》《སྣར་》,པ།,
,,1321,4,《པེ་》《སྣར་》,ནས།,
,,1322,5,《པེ་》《སྣར་》,བསྟིའི།,
,,1323,6,《པེ་》《སྣར་》,པའི།,
,,1324,7,《པེ་》《སྣར་》,ཚོར།,
,,1325,8,《པེ་》《སྣར་》,ཚོར།,
,,1326,9,《པེ་》《སྣར་》,དེ།,
,,1327,10,《པེ་》《སྣར་》,༼ནས།,
,,1328,11,《སྣར་》,བཞན།,
,933,1329,1,《པེ་》《སྣར་》,རིམ་དུ།,
,,1330,2,《པེ་》,༼དང་།,
,934,1331,1,《པེ་》《སྣར་》,འགགས།,
,,1332,2,《པེ་》《སྣར་》,འགགས།,
,,1333,3,《པེ་》《སྣར་》,འགགས།,
,,1334,4,《པེ་》《སྣར་》,བའི།,
,,1335,5,《པེ་》《སྣར་》,སྐྱེས་པ།,
,,1336,6,《པེ་》《སྣར་》,ལྟ།,
,,1337,7,《པེ་》《སྣར་》,སྐྱེ་བ།,
,,1338,8,《པེ་》《སྣར་》,༼ནི།,
,935,1339,1,《པེ་》《སྣར་》,༼རྣམས།,
,,1340,2,《པེ་》《སྣར་》,༽དུ།,
,,1341,3,《པེ་》《སྣར་》,༼གཟུགས་ཅན་མ་ཡིན་པ་རྣམས་ནི།,
,,1342,4,《པེ་》《སྣར་》,༼ནི།,
,,1343,5,《པེ་》《སྣར་》,༼པའི།,
,,1344,6,《པེ་》《སྣར་》,༼རྒྱུའི།,
,,1345,7,《པེ་》,བུ།,
,936,1346,1,《པེ་》《སྣར་》,༼དུ་ངོ་བོ་ཉིད།,
,,1347,2,《པེ་》《སྣར་》,གཞི།,
,937,1348,1,《པེ་》《སྣར་》,༼འདུ་བྱེད་ཀྱི་རྐྱེན་གྱིས་ཀྱང་།,
,,1349,2,《པེ་》《སྣར་》,༼རྐྱེན།,
,,1350,3,《པེ་》《སྣར་》,༼རྣམ་པར་ཤེས་པའི་ཁམས་ཁོ་ནར་བརྗོད་ཅེ་ན།,
,,1351,4,《པེ་》《སྣར་》,༼དང་།,
,938,1352,1,《པེ་》《སྣར་》,༼དེ།,
,,1353,2,《པེ་》《སྣར་》,རྟོན།,
,,1354,3,《པེ་》《སྣར་》,འཚང་།,
,,1355,4,《པེ་》《སྣར་》,གྱུར་པའི།,
,,1356,5,《པེ་》《སྣར་》,བྱུང་བ།,
,,1357,6,《པེ་》《སྣར་》,༼གི།,
,,1358,7,《པེ་》《སྣར་》,བཟློག,
,,1359,8,《པེ་》《སྣར་》,འདིར།,
,939,1360,1,《པེ་》《སྣར་》,རྐྱེན།,
,940,1361,1,《པེ་》《སྣར་》,སྡུག,
,,1362,2,《པེ་》《སྣར་》,རྣམ་པར།,
,,1363,3,《པེ་》《སྣར་》,བྱུང་།,
,941,1364,1,《པེ་》《སྣར་》,རམ།,
,,1365,2,《པེ་》《སྣར་》,ལྟ།,
,,1366,3,《པེ་》《སྣར་》,༼མི།,
,,1367,4,《པེ་》《སྣར་》,སྲེད།,
,942,1368,1,《པེ་》《སྣར་》,དཀར།,
,,1369,2,《པེ་》《སྣར་》,༽དེ།,
,,1370,3,《པེ་》《སྣར་》,དེར།,
,,1371,4,《པེ་》《སྣར་》,༼པ།,
,,1372,5,《པེ་》《སྣར་》,པས།,
,943,1373,1,《པེ་》《སྣར་》,ལ།,
,,1374,2,《པེ་》《སྣར་》,ལྟ།,
,,1375,3,《སྣར་》,གིས།,
,,1376,4,《པེ་》《སྣར་》,དག,
,,1377,5,《སྣར་》,སྤངས་པའི།,
,,1378,6,《པེ་》《སྣར་》,སྒྲིམས།,
,,1379,7,《པེ་》《སྣར་》,སྤོངས་པར།,
,944,1380,1,《པེ་》《སྣར་》,ལ།,
,945,1381,1,《པེ་》《སྣར་》,༼པ།,
,,1382,2,《པེ་》《སྣར་》,ལ།,
,,1383,3,《པེ་》《སྣར་》,མུ།,
,,1384,4,《པེ་》《སྣར་》,ལ།,
,,1385,5,《པེ་》《སྣར་》,༼བྱུང་བའི་ཚོར་བའི་རྐྱེན་ལས།,
,,1386,6,《པེ་》《སྣར་》,ལ།,
,,1387,7,《པེ་》《སྣར་》,སྲེད།,
,946,1388,1,《པེ་》《སྣར་》,ལ།,
,,1389,2,《པེ་》《སྣར་》,བལྟ།,
,947,1390,1,《པེ་》,ཞེ།,
,,1391,2,《པེ་》《སྣར་》,འགག,
,948,1392,1,《པེ་》《སྣར་》,༽དེ།,
,,1393,2,《པེ་》《སྣར་》,༼དེ།,
,949,1394,1,《པེ་》《སྣར་》,༼ནི།,
,,1395,2,《པེ་》《སྣར་》,ཕྱེ་བའོ།,
,,1396,3,《པེ་》《སྣར་》,མི།,
,,1397,4,《པེ་》《སྣར་》,ནི།,
,,1398,5,《པེ་》《སྣར་》,བལྟ།,
,,1399,6,《སྣར་》,ལྟ།,
,,1400,7,《པེ་》《སྣར་》,༼དེ།,
,,1401,8,《པེ་》《སྣར་》,དགེའོ།,
,,1402,9,《པེ་》《སྣར་》,༼གང་ཡིན་པ།,
,950,1403,1,《པེ་》《སྣར་》,བུའི།,
,,1404,2,《སྣར་》,༼ཚེ་ཕྱི་མའི་རེག་པའི་རྐྱེན་གྱིས་རྒྱུར་གྱུར་པ་དང་།,
,,1405,3,《པེ་》《སྣར་》,ལ།,
,951,1406,1,《པེ་》《སྣར་》,༼ཡང་།,
,,1407,2,《སྣར་》,༼ལ།,
,,1408,3,《པེ་》《སྣར་》,ཐོབ།,
,,1409,4,《པེ་》《སྣར་》,༼པ།,
,,1410,5,《པེ་》《སྣར་》,༼ཅན།,
,,1411,6,《པེ་》《སྣར་》,དང་།,
,952,1412,1,《པེ་》《སྣར་》,༼སློབ་པ་དུ་ཞེ་ན་གང་ཡང་མ་ཡིན་ནོ།།,
,,1413,2,《པེ་》《སྣར་》,༽སློབ་པ་དུ་ཞེ་ན་གང་ཡང་མ་ཡིན་ནོ།།,
,,1414,3,《པེ་》《སྣར་》,༼པ།,
,,1415,4,《པེ་》《སྣར་》,པར།,
,953,1416,1,《པེ་》《སྣར་》,བ།,
,,1417,2,《པེ་》《སྣར་》,ཉིད།,
,954,1418,1,《པེ་》《སྣར་》,༼གང་།,
,,1419,2,《པེ་》《སྣར་》,༼ཆོས་གནས་པ་ནི་གང་།,
,955,1420,1,《པེ་》《སྣར་》,པོ།,
,,1421,2,《པེ་》《སྣར་》,ཀས།,
,,1422,3,《པེ་》《སྣར་》,༼མ།,
,,1423,4,《པེ་》《སྣར་》,༽པ།,
,956,1424,1,《པེ་》《སྣར་》,༼ཀྱི།,
,,1425,2,《པེ་》《སྣར་》,བལྟ།,
,,1426,3,《པེ་》《སྣར་》,བལྟ།,
,,1427,4,《པེ་》《སྣར་》,བལྟ།,
,,1428,5,《པེ་》《སྣར་》,༼ལྕེ།,
,,1429,6,《པེ་》《སྣར་》,བལྟ།,
,,1430,7,《པེ་》《སྣར་》,༼ལས།,
,957,1431,1,《པེ་》《སྣར་》,རྟེན།,
,,1432,2,《པེ་》《སྣར་》,ཀྱི།,
,,1433,3,《སྣར་》,རྟགས།,
,,1434,4,《པེ་》《སྣར་》,རོ།།,
,,1435,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1436,6,《པེ་》《སྣར་》,གཏོགས།,
,958,1437,1,《པེ་》《སྣར་》,མོ།།,
,,1438,2,《པེ་》《སྣར་》,༽ཐུག,
,,1439,3,《པེ་》,༽པར།,
,959,1440,1,《པེ་》《སྣར་》,༼སྡུག་པའི།,
,,1441,2,《སྣར་》,༼མེད།,
,,1442,3,《པེ་》《སྣར་》,༽དང་།,
,960,1443,1,《པེ་》《སྣར་》,༼ཡང་།,
,,1444,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1445,3,《པེ་》《སྣར་》,༼འདོད་པ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་དང་།,
,961,1446,1,《པེ་》《སྣར་》,ནས།,
,962,1447,1,《པེ་》《སྣར་》,ལྔ།,
,,1448,2,《པེ་》《སྣར་》,ལྔ།,
,963,1449,1,《པེ་》,༽ལ།,
,,1450,2,《པེ་》《སྣར་》,ཀྱི།,
,,1451,3,《པེ་》《སྣར་》,རྟེན།,
,,1452,4,《པེ་》《སྣར་》,ལས།,
,,1453,5,《པེ་》,ཡིན།,
,,1454,6,《པེ་》《སྣར་》,སྡུད།,
,,1455,7,《པེ་》《སྣར་》,༼པ།,
,964,1456,1,《པེ་》《སྣར་》,༼ཡུལ་ལ་རྟོག་པའམ།,
,,1457,2,《པེ་》《སྣར་》,སྤྱད།,
,,1458,3,《པེ་》《སྣར་》,གསོས།,
,,1459,4,《པེ་》《སྣར་》,དེར།,
,965,1460,1,《སྣར་》,༼བ།,
,,1461,2,《པེ་》《སྣར་》,༼མི།,
,,1462,3,《པེ་》《སྣར་》,༼དེ།,
,,1463,4,《པེ་》《སྣར་》,པ།,
,,1464,5,《པེ་》《སྣར་》,༽གཞན།,
,,1465,6,《པེ་》《སྣར་》,༼རོ།,
,,1466,7,《པེ་》《སྣར་》,ལན།,
,,1467,8,《པེ་》《སྣར་》,རྟོག,
,,1468,9,《སྣར་》,༼དང་།,
,966,1469,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,1470,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,1471,3,《པེ་》《སྣར་》,བསྐྱེད།,
,967,1472,1,《པེ་》《སྣར་》,གཏོགས།,
,,1473,2,《པེ་》《སྣར་》,གཏོགས།,
,,1474,3,《པེ་》《སྣར་》,སྒོམ།,
,,1475,4,《སྣར་》,ལྟར།,
,968,1476,1,《སྣར་》,ནུབ།,
,,1477,2,《པེ་》《སྣར་》,རྟོག,
,,1478,3,《པེ་》《སྣར་》,༼ལ།,
,,1479,4,《པེ་》《སྣར་》,ཕྲད།,
,,1480,5,《པེ་》《སྣར་》,རྟེན།,
,969,1481,1,《པེ་》《སྣར་》,མཐོ་འཚམ།,
,,1482,2,《སྣར་》,༼གང་།,
,970,1483,1,《པེ་》《སྣར་》,ལས།,
,,1484,2,《པེ་》《སྣར་》,ལས།,
,,1485,3,《པེ་》《སྣར་》,ལས།,
,,1486,4,《པེ་》《སྣར་》,ལས།,
,,1487,5,《པེ་》《སྣར་》,༽མ།,
,,1488,6,《པེ་》《སྣར་》,༽མ།,
,,1489,7,《པེ་》《སྣར་》,༼འདུ།,
,971,1490,1,《པེ་》,༼ནི།,
,,1491,2,《པེ་》《སྣར་》,གཞག,
,,1492,3,《པེ་》《སྣར་》,བལྟ།,
,972,1493,1,《པེ་》《སྣར་》,༼སྐྱོན་དུ་མཐོང་བའི་ཕྱིར་ཉེ་བར་ཞི་བར་གྱུར་པ་ཇི་ལྟ་བ་དེ་བཞིན་དུ་བསམ་གཏན་གསུམ་པ་ལ་ཡང་དགའ་བ་དེ།,
,,1494,2,《པེ་》《སྣར་》,༽ན།,
,,1495,3,《པེ་》《སྣར་》,འདི།,
,,1496,4,《པེ་》《སྣར་》,༽པ།,
,,1497,5,《པེ་》《སྣར་》,༼འདྲི་བ།,
,,1498,6,《པེ་》《སྣར་》,བ།,
,973,1499,1,《པེ་》《སྣར་》,པས།,
,,1500,2,《པེ་》《སྣར་》,འབྱུང་བ།,
,,1501,3,《པེ་》《སྣར་》,འབྱུང་།,
,974,1502,1,《པེ་》《སྣར་》,༽དང་གྲོགས།,
,,1503,2,《སྣར་》,༽བ།,
,,1504,3,《པེ་》《སྣར་》,གྱུར།,
,,1505,4,《པེ་》《སྣར་》,ན།,
,,1506,5,《པེ་》,རིག,
,975,1507,1,《པེ་》《སྣར་》,དེས།,
,,1508,2,《པེ་》《སྣར་》,པ།,
,,1509,3,《པེ་》《སྣར་》,དོ།།,
,,1510,4,《པེ་》《སྣར་》,བརྩལ།,
,976,1511,1,《པེ་》《སྣར་》,གིས།,
,,1512,2,《པེ་》《སྣར་》,༼རྣམ་པར།,
,977,1513,1,《པེ་》《སྣར་》,རྗེ།,
,,1514,2,《པེ་》《སྣར་》,དོ།།,
,,1515,3,《པེ་》《སྣར་》,པའི།,
,,1516,4,《སྣར་》,གཟུང་།,
,978,1517,1,《སྣར་》,དེའང་།,
,979,1518,1,《སྣར་》,བྱུང་།,
,,1519,2,《པེ་》《སྣར་》,ཞུགས།,
,980,1520,1,《པེ་》《སྣར་》,༼ལ།,
,,1521,2,《པེ་》《སྣར་》,༼མེད།,
,,1522,3,《པེ་》《སྣར་》,བསལ།,
,,1523,4,《པེ་》《སྣར་》,༼ལ།,
,,1524,5,《པེ་》《སྣར་》,རྟོགས།,
,,1525,6,《པེ་》《སྣར་》,བསྒོམ།,
,,1526,7,《པེ་》《སྣར་》,པ།,
,981,1527,1,《པེ་》《སྣར་》,འདའ་བས།,
,,1528,2,《པེ་》《སྣར་》,རྟོན།,
,,1529,3,《པེ་》《སྣར་》,རྟོན།,
,,1530,4,《པེ་》《སྣར་》,རྟོན།,
,,1531,5,《པེ་》《སྣར་》,གྱིས།,
,,1532,6,《པེ་》《སྣར་》,རྟོན།,
,,1533,7,《པེ་》《སྣར་》,རྟོན།,
,,1534,8,《པེ་》《སྣར་》,ཕན།,
,,1535,9,《པེ་》《སྣར་》,༼གི།,
,,1536,10,《པེ་》《སྣར་》,༽གི་བྱེ་བྲག,
,,1537,11,《པེ་》《སྣར་》,རྟོན།,
,,1538,12,《པེ་》《སྣར་》,གཏན།,
,,1539,13,《པེ་》《སྣར་》,རྟོན།,
,,1540,14,《པེ་》《སྣར་》,རྟོན།,
,,1541,15,《པེ་》《སྣར་》,༼ལ།,
,,1542,16,《སྣར་》,༼པ་ནི།,
,982,1543,1,《པེ་》《སྣར་》,རྟོན།,
,,1544,2,《པེ་》《སྣར་》,ཀྱི།,
,,1545,3,《པེ་》《སྣར་》,རྟོན།,
,,1546,4,《པེ་》《སྣར་》,གཞིའི།,
,983,1547,1,《པེ་》《སྣར་》,བསྒོམས།,
,,1548,2,《པེ་》《སྣར་》,བསྒོམས།,
,,1549,3,《པེ་》《སྣར་》,༼གཉེན་པོ་ལས་བྱུང་བ་དང་།,
,,1550,4,《པེ་》《སྣར་》,འཆད།,
,,1551,5,《པེ་》《སྣར་》,བསམ།,
,984,1552,1,《སྣར་》,གྱིས།,
,,1553,2,《པེ་》《སྣར་》,༼ལ།,
,,1554,3,《པེ་》《སྣར་》,སྒོམ།,
,985,1555,1,《པེ་》《སྣར་》,བསྒོམས།,
,,1556,2,《པེ་》《སྣར་》,ལས།,
,986,1557,1,《པེ་》《སྣར་》,བསྒོམས།,
,,1558,2,《པེ་》《སྣར་》,རྟོག,
,,1559,3,《པེ་》《སྣར་》,ཀྱི།,
,,1560,4,《པེ་》《སྣར་》,ལས།,
,987,1561,1,《པེ་》《སྣར་》,ལས་རྟེན།,
,988,1562,1,《པེ་》《སྣར་》,༼པ།,
,,1563,2,《པེ་》《སྣར་》,སྡུས།,
,,1564,3,《པེ་》《སྣར་》,བསྒོམས།,
,,1565,4,《པེ་》《སྣར་》,པ།,
,989,1566,1,《པེ་》《སྣར་》,འགྲུབ།,
,,1567,2,《པེ་》《སྣར་》,ཡིན།,
,,1568,3,《པེ་》《སྣར་》,བརྟེན།,
,990,1569,1,《པེ་》《སྣར་》,ལ།,
,,1570,2,《པེ་》《སྣར་》,རྟེན།,
,,1571,3,《པེ་》《སྣར་》,སྲུངས།,
